time_s,BMR_A,BMP_A,SPM_A
13091400,14.884,3.1985e-09,6.9255
13092300,18.922,3.1859e-09,4.1976
13093200,-0.00028837,-1.083e-07,0.038346
13094100,-0.00015237,-1.083e-07,0.071343
13095000,0.00016496,-1.083e-07,0.064464
13095900,0.00027578,-1.0893e-07,0.070495
13096800,-19.154,-1.8332,-3.3964
13097700,-14.823,-1.8332,-4.282
13098600,-14.836,-1.8332,-4.3017
13099500,-19.059,-1.8332,-4.4674
13100400,19.037,-1.8889e-08,5.3576
13101300,14.977,-1.8889e-08,4.4788
13102200,14.955,-1.8889e-08,3.8501
13103100,18.903,-1.8889e-08,2.5919
13104000,-18.941,-1.8332,-6.0467
13104900,-14.849,-1.8332,-6.151
13105800,-14.786,-1.8332,-5.4436
13106700,-19.296,-1.8332,-5.6404
13107600,0.00027011,-1.8332,-3.4656
13108500,0.00016685,-1.8332,-3.6494
13109400,-0.00014922,-1.8332,-3.724
13110300,-0.00028774,-1.8332,-3.7127
13111200,0.00028837,-9.7593e-09,1.1945
13112100,0.00015741,-1.1144e-08,0.21052
13113000,-0.00016056,-1.2907e-08,-0.33643
13113900,-0.00028459,-1.5174e-08,-1.2181
13114800,0.00028396,2.8648e-09,1.2548
13115700,0.00016119,1.5426e-09,0.18508
13116600,-0.00015741,2.6633e-10,-0.42839
13117500,-0.00028774,-9.9481e-10,-1.5631
13118400,4.0674e-05,1.8332,2.3152
13119300,0.00019581,1.8332,1.3583
13120200,6.6741e-05,1.8332,0.76389
13121100,-1.7944e-06,1.8332,0.3356
13122000,-8.9407e-06,1.8332,0.088122
13122900,-7.9963e-05,1.8332,-0.10372
13123800,-0.00021281,1.8332,-0.34646
13124700,-1.7881e-07,1.8332,-0.73963
13125600,0.00027956,1.8332,0.55263
13126500,0.00015615,1.8332,0.042074
13127400,-0.0001593,1.8332,-0.42817
13128300,-0.00027641,1.8332,-0.94691
13129200,0.00027893,1.8332,2.2362
13130100,0.00015867,1.8332,2.1004
13131000,-0.00015552,1.8332,1.6347
13131900,-0.00028207,1.8332,1.3611
13132800,16.534,2.828,9.5058
13133700,14.259,2.828,8.2469
13134600,15.462,2.828,7.2323
13135500,21.618,2.828,3.5271
13136400,-0.0002783,4.5081e-12,0.12972
13137300,-0.00017189,4.823e-12,0.13801
13138200,0.00017063,5.0811e-12,0.12038
13139100,0.00027956,5.2574e-12,0.043465
13140000,-0.00029026,-1.0074e-10,0.0022808
13140900,-0.00016559,-9.9481e-11,0.0025744
13141800,0.00016937,-9.8222e-11,0.00028333
13142700,0.00028648,-9.6963e-11,3.06e-05
13143600,-1.8322e-07,-2.828,-0.12634
13144500,-0.00013411,-2.828,-0.14555
13145400,3.5889e-07,-2.828,-0.17915
13146300,2.487e-05,-2.828,-0.23923
13147200,-2.6948e-05,-2.828,-0.33161
13148100,-2.5059e-06,-2.828,-0.35243
13149000,0.00013285,-2.828,-0.32293
13149900,5.6163e-06,-2.828,-0.28693
13150800,-19.472,-2.828,-11.634
13151700,-14.434,-2.828,-8.2565
13152600,-14.419,-2.828,-8.443
13153500,-19.548,-2.828,-7.9542
13154400,0.00028585,-2.1344e-11,1.0668
13155300,0.00016874,-2.1659e-11,0.1552
13156200,-0.00016433,-2.1848e-11,-0.3649
13157100,-0.00029026,-2.1911e-11,-1.2514
13158000,0.00028963,1.0956e-11,3.056
13158900,0.00015867,1.0767e-11,2.466
13159800,-0.00017378,1.0641e-11,2.3029
13160700,-0.00027452,1.0452e-11,1.8261
13161600,0.00026822,2.2226e-11,4.8271
13162500,0.0001807,2.2037e-11,4.4562
13163400,-0.00015363,2.1848e-11,2.8767
13164300,-0.0002953,2.1533e-11,1.2558
13165200,0.00022415,3.1356e-11,2.3623
13166100,0.00015804,3.0915e-11,1.6335
13167000,-0.00017881,3.0537e-11,1.2356
13167900,-0.00020274,3.0096e-11,0.57531
13168800,0.00021093,3.5763e-11,0.54613
13169700,0.00016244,3.5259e-11,0.11981
13170600,-0.00017944,3.4881e-11,-0.24314
13171500,-0.00019393,3.4504e-11,-0.7074
13172400,19.804,1.2623,2.2251
13173300,14.315,1.1763,1.826
13174200,14.271,1.1099,1.6525
13175100,19.482,1.0571,1.4267
13176000,-19.483,-1.0326e-12,-10.367
13176900,-14.42,-1.3663e-12,-7.9507
13177800,-14.417,-1.7189e-12,-8.0507
13178700,-19.552,-2.0715e-12,-7.9695
13179600,19.374,2.828,9.7948
13180500,14.355,2.828,9.3649
13181400,14.468,2.828,7.9503
13182300,19.675,2.828,6.905
13183200,-0.00027893,2.828,0.87907
13184100,-0.00017252,2.828,0.73533
13185000,0.00016307,2.828,0.79651
13185900,0.00028837,2.828,0.50983
13186800,-0.00028963,2.827e-11,-2.72
13187700,-0.00015426,2.8333e-11,-3.5801
13188600,0.00017944,2.8396e-11,-3.7733
13189500,0.00026444,2.8522e-11,-3.9874
13190400,-19.865,1.127e-11,-6.2406
13191300,-14.386,1.1396e-11,-6.3886
13192200,-14.284,1.1459e-11,-6.5208
13193100,-19.338,1.1585e-11,-5.8082
13194000,19.592,2.828,12.176
13194900,14.39,2.828,11.607
13195800,14.371,2.828,10.219
13196700,19.519,2.828,4.8122
13197600,-19.256,-5.7107e-12,-2.6164
13198500,-14.32,-4.4767e-12,-3.3504
13199400,-14.504,-3.337e-12,-3.556
13200300,-19.793,-2.3359e-12,-3.8232
13201200,12.997,1.87e-11,1.1539
13202100,8.0549,1.8889e-11,0.44844
13203000,6.6835,1.9015e-11,0.11572
13203900,6.2119,1.9204e-11,-0.13031
13204800,6.206,1.933e-11,-0.45773
13205700,6.6671,1.9456e-11,-1.078
13206600,8.0139,1.9519e-11,-1.8456
13207500,13.038,1.9644e-11,-2.1062
13208400,-19.766,9.7593e-12,-4.6008
13209300,-14.28,9.8222e-12,-4.9863
13210200,-14.271,9.8852e-12,-5.0551
13211100,-19.556,9.8852e-12,-5.0786
13212000,19.576,2.828,10.783
13212900,14.402,2.828,10.234
13213800,14.418,2.828,8.9104
13214700,19.477,2.828,6.3705
13215600,-0.00029467,2.828,0.57952
13216500,-0.00016244,2.828,0.35537
13217400,0.00016874,2.828,0.25565
13218300,0.00028837,2.828,0.028225
13219200,-15.646,-2.828,-0.020137
13220100,-14.972,-2.828,-0.020312
13221000,-15.82,-2.828,-0.020629
13221900,-21.434,-2.828,-0.021687
13222800,19.703,-2.828,0.00093878
13223700,15.057,-2.828,0.00063049
13224600,15.016,-2.828,0.00049237
13225500,18.096,-2.828,0.0039645
13226400,-0.011946,-2.828,-0.35759
13227300,-0.0038162,-2.828,-0.65028
13228200,0.0038767,-2.828,-0.70886
13229100,0.011886,-2.828,-0.69253
13230000,-18.296,-2.828,-5.8725
13230900,-15.493,-2.828,-5.4339
13231800,-15.521,-2.828,-5.0529
13232700,-18.563,-2.828,-5.4306
13233600,18.456,-2.828,-4.4501
13234500,15.417,-2.828,-4.5335
13235400,15.442,-2.828,-4.3687
13236300,18.557,-2.828,-4.037
13237200,-18.681,-2.828,-5.1954
13238100,-15.534,-2.828,-4.8756
13239000,-15.463,-2.828,-4.4928
13239900,-18.194,-2.828,-4.0965
13240800,0.012188,1.0704e-09,-0.28699
13241700,0.0039173,1.6748e-10,-0.15418
13242600,-0.0038759,-7.3667e-10,-0.22438
13243500,-0.012229,-1.9707e-09,-0.61874
13244400,0.012177,2.828,2.1738
13245300,0.0038933,2.828,2.3168
13246200,-0.0037094,2.828,2.4438
13247100,-0.012361,2.828,2.0635
13248000,18.408,2.828,12.839
13248900,15.505,2.828,11.843
13249800,15.524,2.828,11.309
13250700,18.437,2.828,9.7941
13251600,-0.012156,2.828,1.9071
13252500,-0.0039976,2.828,1.756
13253400,0.0036723,2.828,1.257
13254300,0.012481,2.828,1.2098
13255200,-18.469,1.8952e-08,-2.5921
13256100,-15.455,1.8889e-08,-3.3876
13257000,-15.457,1.8826e-08,-3.5954
13257900,-18.491,1.8826e-08,-3.8839
13258800,18.476,2.828,4.3167
13259700,15.471,2.828,3.8299
13260600,15.466,2.828,3.2581
13261500,18.461,2.828,2.2108
13262400,-0.012536,1.3033e-08,0.15587
13263300,-0.003667,1.3096e-08,0.14203
13264200,0.0038841,1.3159e-08,0.12165
13265100,0.012319,1.3222e-08,0.11011
13266000,-18.454,6.2648e-10,-0.34718
13266900,-15.43,6.6111e-10,-0.61721
13267800,-15.434,6.9259e-10,-0.769
13268700,-18.553,7.3037e-10,-0.75062
13269600,18.585,2.0337e-09,0.44757
13270500,15.5,2.0589e-09,0.41636
13271400,15.478,2.0841e-09,0.45265
13272300,18.31,2.1093e-09,0.44191
13273200,-18.203,1.5048e-10,-1.5698
13274100,-15.493,1.7e-10,-1.9579
13275000,-15.575,1.8322e-10,-2.2396
13275900,-18.601,1.9141e-10,-2.5459
13276800,0.012232,7.8074e-10,-1.3335
13277700,0.0036728,7.8074e-10,-1.9219
13278600,-0.0038833,7.8704e-10,-2.267
13279500,-0.012023,7.8704e-10,-2.699
13280400,0.0122,5.78e-09,0.97221
13281300,0.0037722,5.7737e-09,0.25464
13282200,-0.0039891,5.7737e-09,-0.063615
13283100,-0.011982,5.78e-09,-0.45159
13284000,0.01175,2.828,2.8779
13284900,0.0040076,2.828,2.2643
13285800,-0.0036047,2.828,1.711
13286700,-0.012152,2.828,1.2635
13287600,18.603,2.828,2.4597
13288500,15.566,2.828,2.2285
13289400,15.484,2.828,1.6532
13290300,18.219,2.828,1.4344
13291200,-0.011928,1.1837e-08,0.21735
13292100,-0.0041027,1.2907e-08,0.17421
13293000,0.0035372,1.4481e-08,0.14429
13293900,0.012494,1.7e-08,0.11903
13294800,-18.586,7.9963e-10,-0.32259
13295700,-15.465,9.7593e-10,-0.54497
13296600,-15.424,1.1648e-09,-0.75438
13297500,-18.397,1.3663e-09,-0.71065
13298400,18.468,3.9604e-09,0.83312
13299300,15.517,4.6781e-09,0.83381
13300200,15.521,5.95e-09,0.46096
13301100,18.367,9.3815e-09,0.1956
13302000,-0.012164,-5.1378e-09,0.0090481
13302900,-0.0038977,-3.0537e-09,0.011072
13303800,0.0037321,-2.1407e-09,0.0028249
13304700,0.012329,-1.5552e-09,0.00030096
13305600,-0.017439,-2.828,-0.11904
13306500,-0.0051094,-2.828,-0.13567
13307400,0.0048293,-2.828,-0.16395
13308300,0.017719,-2.828,-0.20877
13309200,-18.208,-2.828,-2.2179
13310100,-15.398,-2.828,-2.9444
13311000,-15.537,-2.828,-3.1776
13311900,-18.73,-2.828,-3.4185
13312800,0.0069058,-2.828,2.2333
13313700,0.011551,-2.828,1.5225
13314600,0.0091454,-2.828,1.2625
13315500,0.0037869,-2.828,0.78732
13316400,-0.0025292,-2.828,0.35792
13317300,-0.0048176,-2.828,0.084003
13318200,-0.0039198,-2.828,-0.14823
13319100,-0.019656,-2.828,-0.44856
13320000,14.157,-2.828,-0.74189
13320900,16.672,-2.828,-1.1576
13321800,16.776,-2.828,-1.3222
13322700,20.268,-2.828,-1.9336
13323600,-18.519,-2.828,-6.7187
13324500,-15.457,-2.828,-6.5513
13325400,-15.433,-2.828,-6.6592
13326300,-18.463,-2.828,-6.421
13327200,0.017035,-1.253e-10,0.95192
13328100,0.0050866,-2.3233e-10,-0.0015004
13329000,-0.0051972,-3.8407e-10,-0.70417
13329900,-0.016924,-7.1148e-10,-2.2697
13330800,0.016971,1.0578e-09,2.6007
13331700,0.0052532,6.4852e-10,0.43279
13332600,-0.005026,4.8356e-10,-0.20465
13333500,-0.017198,3.7778e-10,-1.0485
13334400,18.424,2.828,1.917
13335300,15.357,2.828,1.2802
13336200,15.435,2.828,0.73878
13337100,18.656,2.828,0.42816
13338000,-18.648,3.507e-09,-0.50194
13338900,-15.424,3.4063e-09,-0.80117
13339800,-15.348,3.3496e-09,-1.2514
13340700,-18.452,3.3244e-09,-1.663
13341600,0.017289,2.828,1.8697
13342500,0.0049739,2.828,1.2761
13343400,-0.0052436,2.828,0.76454
13344300,-0.017019,2.828,0.52854
13345200,18.411,2.828,6.6976
13346100,15.368,2.828,6.4624
13347000,15.428,2.828,5.3188
13347900,18.665,2.828,4.4043
13348800,-18.185,2.828,2.0556
13349700,-15.022,2.828,1.8521
13350600,-15.297,2.828,1.4684
13351500,-19.369,2.828,1.422
13352400,19.423,2.828,1.5098
13353300,15.285,2.828,1.1584
13354200,15.007,2.828,1.0265
13355100,18.159,2.828,0.46608
13356000,-0.016895,6.0507e-10,-0.10439
13356900,-0.005244,6.1263e-10,-0.10922
13357800,0.0049814,6.183e-10,-0.12709
13358700,0.017157,6.2333e-10,-0.14462
13359600,-18.612,-3.1544e-10,-6.1172
13360500,-15.387,-2.7578e-10,-6.4826
13361400,-15.381,-2.3926e-10,-5.7772
13362300,-18.492,-2.0841e-10,-6.0196
13363200,0.016644,2.443e-10,-3.2915
13364100,0.0053137,2.4744e-10,-3.4252
13365000,-0.0050909,2.5059e-10,-3.5353
13365900,-0.016867,2.5311e-10,-3.5662
13366800,18.528,2.828,11.33
13367700,15.394,2.828,10.894
13368600,15.395,2.828,9.565
13369500,18.555,2.828,6.0568
13370400,-0.016919,5.7422e-10,0.35463
13371300,-0.0051329,6.6741e-10,0.25976
13372200,0.0050728,8.1852e-10,0.20015
13373100,0.016979,1.1333e-09,0.084992
13374000,-0.016931,-4.6215e-10,0.0019619
13374900,-0.0051095,-3.1796e-10,0.0026994
13375800,0.0052013,-2.147e-10,0.0027726
13376700,0.016839,-1.3222e-10,0.0023967
13377600,-0.017018,-7.4296e-10,-0.43003
13378500,-0.0051521,-5.9941e-10,-0.86813
13379400,0.0051612,-5.0559e-10,-0.85638
13380300,0.017009,-4.357e-10,-1.0007
13381200,-18.572,-3.6896e-08,-9.8631
13382100,-15.492,-3.4252e-08,-7.6671
13383000,-15.454,-3.2363e-08,-7.6611
13383900,-18.354,-2.8081e-08,-7.7875
13384800,18.495,3.2741e-08,11.065
13385700,15.41,3.6141e-08,10.035
13386600,15.412,3.8974e-08,8.7809
13387500,18.556,2.72e-08,5.4181
13388400,-0.017158,-1.1019e-10,0.35358
13389300,-0.0050186,5.1063e-11,0.25891
13390200,0.0052562,2.2037e-10,0.19878
13391100,0.016921,5.0622e-10,0.021148
13392000,-1.3096e-05,-2.828,0.0010475
13392900,-3.5322e-06,-2.828,0.0012848
13393800,3.2426e-06,-2.828,0.00016307
13394700,1.3411e-05,-2.828,1.8574e-05
13395600,-1.3537e-05,-2.828,-0.00033244
13396500,-3.6078e-06,-2.828,0.0001807
13397400,3.5133e-06,-2.828,0.00013159
13398300,1.3663e-05,-2.828,1.9896e-05
13399200,-1.6559e-05,-2.828,-0.037837
13400100,-8.9407e-06,-2.828,-0.038824
13401000,-4.7852e-06,-2.828,-0.0404
13401900,-1.6056e-06,-2.828,-0.042276
13402800,1.5867e-06,-2.828,-0.044303
13403700,4.7222e-06,-2.828,-0.046782
13404600,8.8148e-06,-2.828,-0.049747
13405500,1.6811e-05,-2.828,-0.037742
13406400,-19.08,-2.828,-10.28
13407300,-14.922,-2.828,-7.6307
13408200,-14.908,-2.828,-7.1832
13409100,-18.963,-2.828,-7.3531
13410000,1.3537e-05,-2.828,-5.2555
13410900,3.5826e-06,-2.828,-4.7585
13411800,-3.57e-06,-2.828,-5.0553
13412700,-1.36e-05,-2.828,-4.8204
13413600,1.36e-05,-3.1293e-12,-2.0347
13414500,3.57e-06,-4.3948e-12,-2.272
13415400,-3.5763e-06,-5.6226e-12,-2.055
13416300,-1.36e-05,2.4052e-12,-2.056
13417200,1.36e-05,1.0263e-11,0.26257
13418100,3.6015e-06,5.1378e-12,0.034817
13419000,-3.5448e-06,1.763e-12,-0.088342
13419900,-1.3663e-05,-1.2215e-12,-0.3603
13420800,1.3663e-05,2.6319e-11,1.1923
13421700,3.5637e-06,2.4178e-11,1.7258
13422600,-3.57e-06,2.0652e-11,1.07
13423500,-1.3663e-05,1.807e-11,0.89314
13424400,1.3663e-05,2.828,7.4701
13425300,3.5952e-06,2.828,7.7725
13426200,-3.57e-06,2.828,3.5747
13427100,-1.3726e-05,2.828,1.135
13428000,19.068,2.828,8.5412
13428900,14.92,2.828,8.2859
13429800,14.918,2.828,6.8991
13430700,18.966,2.828,5.8982
13431600,-1.3537e-05,2.828,2.2148
13432500,-3.5952e-06,2.828,1.8934
13433400,3.57e-06,2.828,1.4974
13434300,1.36e-05,2.828,0.92118
13435200,-18.781,5.1944e-11,-2.4864
13436100,-14.995,5.2007e-11,-3.3298
13437000,-15.041,5.2133e-11,-3.5454
13437900,-19.056,5.2259e-11,-3.7827
13438800,19.042,2.828,4.3685
13439700,15.008,2.828,3.8507
13440600,14.969,2.828,3.0112
13441500,18.852,2.828,1.86
13442400,-1.3663e-05,6.5481e-12,-0.03024
13443300,-3.6015e-06,6.6111e-12,-0.0064014
13444200,3.5637e-06,6.6111e-12,-0.006837
13445100,1.3726e-05,6.6111e-12,0.0048803
13446000,-11.45,-8.7519e-12,-3.0345
13446900,-8.2759,-8.6889e-12,-3.928
13447800,-7.3283,-8.6259e-12,-4.085
13448700,-6.9599,-8.563e-12,-4.2999
13449600,-6.9624,-8.5e-12,-4.2838
13450500,-7.3333,-8.437e-12,-4.8709
13451400,-8.2683,-8.3741e-12,-5.0062
13452300,-11.293,-8.3111e-12,-5.1247
13453200,18.856,2.828,10.469
13454100,14.985,2.828,9.4153
13455000,15.007,2.828,8.2017
13455900,19.024,2.828,5.7859
13456800,-18.633,5.5533e-12,0.049973
13457700,-14.511,5.4652e-12,0.071213
13458600,-14.641,5.3896e-12,0.068603
13459500,-20.088,5.3141e-12,0.06461
13460400,20.029,5.5974e-12,0.14113
13461300,14.668,5.5281e-12,0.11989
13462200,14.535,5.4589e-12,0.103
13463100,18.64,5.3959e-12,0.10405
13464000,-1.3726e-05,-1.0074e-11,-3.4116
13464900,-3.5889e-06,-1.0074e-11,-4.3517
13465800,3.6141e-06,-1.0137e-11,-4.3751
13466700,1.3726e-05,-1.0137e-11,-4.4127
13467600,-19.238,-1.3537e-11,-5.1029
13468500,-14.92,-1.36e-11,-5.555
13469400,-14.852,-1.3663e-11,-5.6185
13470300,-18.861,-1.3726e-11,-5.3668
13471200,18.805,2.828,11.061
13472100,15,2.828,10.579
13473000,15.031,2.828,9.1758
13473900,19.036,2.828,6.5289
13474800,-1.3726e-05,6.2207e-12,0.5701
13475700,-3.5196e-06,7.6815e-12,0.35401
13476600,3.6204e-06,1.0452e-11,0.25354
13477500,1.3663e-05,1.6119e-11,0.053021
13478400,-15.474,-3.3936,-0.16121
13479300,-16.249,-3.3936,-0.19551
13480200,-18.755,-3.3936,-0.26669
13481100,-17.394,-3.3936,-0.39824
13482000,1.0074e-05,-3.3936,-0.38267
13482900,3.8848e-06,-3.3936,-0.34951
13483800,-6.6741e-06,-3.3936,-0.34751
13484700,-7.2407e-06,-3.3936,-0.39447
13485600,21.802,-3.3936,-0.51416
13486500,14.38,-3.3936,-0.80837
13487400,14.51,-3.3936,-1.1539
13488300,17.18,-3.3936,-1.1642
13489200,-17.223,-3.3936,-1.5688
13490100,-15.644,-3.3936,-1.9205
13491000,-16.698,-3.3936,-2.3599
13491900,-18.308,-3.3936,-2.8048
13492800,1.1333e-05,-3.3936,-3.0647
13493700,3.3119e-06,-3.3936,-3.8308
13494600,-3.463e-06,-3.3936,-4.2863
13495500,-1.127e-05,-3.3936,-4.3931
13496400,9.6333e-06,-5.8807e-08,-1.9465
13497300,2.38e-06,-6.6741e-08,-2.2144
13498200,-2.4115e-06,-8.0593e-08,-2.3481
13499100,-9.6333e-06,-1.1585e-07,-2.7108
13500000,9.6333e-06,1.3348e-08,2.0951
13500900,2.3989e-06,9.1296e-09,0.41098
13501800,-2.3863e-06,6.737e-09,-0.14621
13502700,-9.6333e-06,5.0119e-09,-0.80386
13503600,9.6333e-06,1.5804e-08,0.85485
13504500,2.4052e-06,1.3159e-08,0.15357
13505400,-2.3359e-06,1.1333e-08,-0.33738
13506300,-9.6963e-06,9.9481e-09,-1.1342
13507200,9.6963e-06,3.3936,2.6031
13508100,2.3296e-06,3.3936,1.9644
13509000,-2.4052e-06,3.3936,1.8698
13509900,-9.6333e-06,3.3936,1.4498
13510800,18.075,3.3936,8.5545
13511700,15.867,3.3936,7.4979
13512600,15.866,3.3936,6.4794
13513500,18.064,3.3936,5.2797
13514400,-9.5074e-06,3.3936,0.5303
13515300,-2.0022e-06,3.3936,0.47387
13516200,3.0663e-06,3.3936,0.49537
13517100,8.437e-06,3.3936,0.5094
13518000,-8.437e-06,3.3936,0.30384
13518900,-3.0915e-06,3.3936,0.21973
13519800,2.0022e-06,3.3936,0.17594
13520700,9.5704e-06,3.3936,0.081291
13521600,-9.5704e-06,4.6278e-10,-0.018847
13522500,-1.977e-06,4.93e-10,-0.017913
13523400,3.1356e-06,5.2133e-10,-0.018323
13524300,8.3741e-06,5.4337e-10,-0.01851
13525200,-1.2467e-05,3.2426e-10,-0.031714
13526100,-7.3037e-06,3.4567e-10,-0.032756
13527000,-3.9981e-06,3.6707e-10,-0.034023
13527900,-1.4293e-06,3.8344e-10,-0.035388
13528800,1.083e-06,4.0044e-10,-0.036974
13529700,3.5322e-06,4.187e-10,-0.038791
13530600,6.8e-06,4.3444e-10,-0.040892
13531500,1.3789e-05,4.4704e-10,-0.033693
13532400,-17.921,-8.6259e-09,-1.9522
13533300,-15.85,-8.563e-09,-2.5169
13534200,-15.913,-8.563e-09,-2.7748
13535100,-18.189,-8.563e-09,-3.0313
13536000,9.5704e-06,-5.7611e-09,-2.0185
13536900,2.4933e-06,-5.7611e-09,-2.4403
13537800,-2.3359e-06,-5.7674e-09,-2.7557
13538700,-9.6963e-06,-5.7737e-09,-3.6541
13539600,9.6963e-06,1.5993e-08,3.6326
13540500,2.3611e-06,1.5993e-08,1.465
13541400,-2.3989e-06,1.593e-08,0.44629
13542300,-9.6333e-06,1.593e-08,0.17558
13543200,18.017,3.3936,5.0307
13544100,15.953,3.3936,4.3593
13545000,15.928,3.3936,3.688
13545900,17.973,3.3936,2.2919
13546800,-9.6333e-06,-1.6874e-09,0.004322
13547700,-2.3737e-06,-1.5741e-09,0.030105
13548600,2.3926e-06,-1.4607e-09,0.028605
13549500,9.6333e-06,-1.3411e-09,0.037237
13550400,-9.6333e-06,-1.0326e-08,-1.329
13551300,-2.38e-06,-1.0137e-08,-1.4379
13552200,2.4052e-06,-9.9481e-09,-2.0143
13553100,9.6333e-06,-9.8222e-09,-2.0907
13554000,-18.089,-5.5722e-08,-8.072
13554900,-16.035,-5.3707e-08,-6.559
13555800,-15.969,-5.1944e-08,-6.9646
13556700,-17.78,-5.0307e-08,-7.0069
13557600,18.005,2.0526e-07,11.914
13558500,15.973,1.9707e-07,10.763
13559400,15.954,1.1396e-07,9.1246
13560300,17.941,5.6793e-07,3.5789
13561200,-9.6333e-06,-1.1019e-08,0.1271
13562100,-2.4178e-06,-4.4326e-09,0.13721
13563000,2.3611e-06,-8.8148e-10,0.12024
13563900,9.6963e-06,2.3296e-09,0.026822
13564800,-0.00019456,1.2781e-09,0.0015493
13565700,-9.2556e-05,-2.6759e-09,0.0014639
13566600,0.00010704,-2.2793e-09,0.00016181
13567500,0.00017944,-1.7504e-09,1.7693e-05
13568400,-0.00015615,-1.1144e-08,-0.00018007
13569300,-0.00012656,-9.1926e-09,0.00013978
13570200,0.000136,-7.9333e-09,3.677e-05
13571100,0.0001467,-7.0519e-09,5.2952e-06
13572000,-0.00012656,-2.1596e-08,-0.00025374
13572900,-0.00014104,-1.8826e-08,4.8922e-05
13573800,0.00014607,-1.7e-08,0.00017126
13574700,0.00012152,-1.5678e-08,3.0096e-05
13575600,-17.467,-3.3559e-08,-0.047671
13576500,-15.342,-2.8774e-08,-0.049172
13577400,-15.648,-2.5815e-08,-0.050811
13578300,-19.415,-2.3737e-08,-0.053938
13579200,19.571,-1.3348e-08,0.060288
13580100,15.776,-1.2907e-08,0.056052
13581000,15.201,-1.253e-08,0.053577
13581900,17.324,-1.2278e-08,0.028309
13582800,-0.00013789,-4.242,0.002823
13583700,-0.00014356,-4.242,0.00048733
13584600,0.000136,-4.242,5.2952e-05
13585500,0.00014544,-4.242,5.7485e-06
13586400,-18.002,-4.242,-12.983
13587300,-15.755,-4.242,-8.3656
13588200,-15.814,-4.242,-8.4428
13589100,-18.302,-4.242,-8.0737
13590000,0.00014481,-4.242,-0.53594
13590900,0.00013663,-4.242,-2.8103
13591800,-0.00013222,-4.242,-4.1843
13592700,-0.00014859,-4.242,-4.1788
13593600,0.00014607,1.6119e-09,8.6565
13594500,0.00013411,1.6748e-09,3.2546
13595400,-0.00013915,1.5993e-09,0.16743
13596300,-0.00014104,1.4293e-09,-0.98701
13597200,0.00013915,1.1774e-08,1.7954
13598100,0.00013852,1.1207e-08,1.0359
13599000,-0.00014041,1.0767e-08,0.368
13599900,-0.00013726,1.0515e-08,-0.29359
13600800,18.21,4.242,10.737
13601700,15.716,4.242,9.6807
13602600,15.703,4.242,8.2821
13603500,18.244,4.242,5.7804
13604400,-0.00013978,1.3159e-08,0.41059
13605300,-0.00013978,1.2656e-08,0.28589
13606200,0.0001423,1.2026e-08,0.21144
13607100,0.00013663,1.127e-08,0.16772
13608000,-0.00013915,6.0885e-09,0.0092972
13608900,-0.00014167,6.0759e-09,0.0095349
13609800,0.00013474,6.0696e-09,0.0010157
13610700,0.00014607,6.0822e-09,0.0001083
13611600,-0.00014481,-4.242,-0.26613
13612500,-0.00013348,-4.242,-0.40012
13613400,0.00013789,-4.242,-0.67482
13614300,0.00014041,-4.242,-0.57401
13615200,-18.284,-4.242,-12.961
13616100,-15.849,-4.242,-8.4954
13617000,-15.753,-4.242,-8.8345
13617900,-17.986,-4.242,-7.3682
13618800,0.00014607,1.4356e-09,2.2386
13619700,0.00013537,9.4444e-10,0.47203
13620600,-0.00014356,4.5207e-10,-0.035648
13621500,-0.00013789,-3.5763e-11,-0.52682
13622400,0.00013411,8.5e-10,0.52145
